"자치구명","생년월일","성별","동일세대_학령기인구수","동일세대_미취학아동수","직업군","세대주여부","1인가구여부","주택보유여부","대출여부","연체여부","사업자여부","동일세대_세대원_수","추정연소득","추정연소득_백분위","총자산평가금액","순자산평가금액","차량보유","주택보유건수","자가거주여부","주택보유건수_가구기준","자가거주여부_가구기준","총대출약정금액","총대출건수","총대출잔액","은행업종대출잔액","주택담보대출잔액","신용대출잔액","자동차대출잔액","LTV","가구단위_LTV","연체건수","연체금액","연체일수","주택담보대출분기상환금액","카드소비금액","신용카드소비금액","체크카드소비금액","일시불이용금액","할부이용금액","현금서비스이용금액","해외카드이용금액","생애최초주택구입연월","카드사_최근1년월평균_이용금액","온라인 카드사용 금액","오프라인 카드사용 금액","온라인_카드사용금액_백분위수","오프라인_카드사용금액_백분위수","사업체건수","사업자카드이용액","사업자대출잔액","연매출추정금액","가구_추정연소득","가구_총자산평가금액","가구_순자산평가금액","가구_차량보유수","가구_총대출약정금액","가구_대출건수","가구_총대출잔액","가구_대출연체건수","가구_카드연체건수","가구_대출연체금액","가구_카드연체금액","가구_신용카드소비금액","가구_체크카드소비금액"
"중구",1965,"여",0,0,910,0,0,0,0,0,0,10,37000,32,389890,387480,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3179,1520,1659,2738,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,148000,2198390,2336820,0,0,0,0,0,0,0,0,227,2341
"양천구",2005,"여",6,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,1,3,0,0,0,0,0,12,0,0,0,0,0,0,0,760,0,760,761,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,89000,710580,734100,0,0,0,95,0,0,0,0,0,7042
"양천구",1980,"남",2,0,420,0,0,0,0,0,0,10,39000,28,400000,402630,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272,272,0,309,0,0,74,NA,1,0,0,100,100,0,0,0,0,244000,3262130,3239120,0,240000,2,97982,0,0,0,0,55017,2302
"강남구",1944,"여",2,0,910,0,0,1,0,0,0,10,21000,82,1800000,1771080,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2984,2865,119,1576,0,0,0,200710,NA,NA,NA,NA,NA,0,0,0,0,242480,7789340,8101010,0,45000,8,23276,0,0,0,0,69961,9101
"강동구",1947,"남",2,1,440,0,0,1,0,0,1,10,66000,7,928100,941120,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62694,62643,51,30361,879,11457,0,201601,NA,NA,NA,NA,NA,2,482,0,1084000,173000,1358120,1445150,0,92670,4,55156,0,0,0,0,20939,1835
"서초구",1970,"남",3,1,510,0,0,1,0,0,0,10,37000,32,2345350,2385610,0,1,3,1,3,0,0,0,0,0,0,0,0,0.07,0,0,0,0,5865,5865,0,2757,2911,0,0,201703,NA,NA,NA,NA,NA,0,0,0,0,265000,6090550,6184510,1,520540,5,463970,0,0,0,0,69961,20930
"관악구",1952,"남",3,0,910,0,0,1,0,0,0,10,22000,78,789200,779040,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,200402,1,7000,0,98,100,0,0,0,0,152000,1716210,1616480,0,50000,3,36667,0,0,0,0,6826,1020
"성북구",1982,"여",3,1,910,0,0,0,0,0,0,10,27000,60,504690,504690,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,227000,3399280,3382600,1,17700,2,0,0,0,0,0,13018,3864
"용산구",1981,"남",5,0,420,0,0,0,0,0,0,10,50000,15,115870,119070,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,148000,3083190,3167980,0,28669,1,13800,0,0,0,0,7099,4
"양천구",2002,"남",7,0,910,0,0,0,0,0,0,10,16000,95,238570,243020,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,348,365,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,107000,540390,463480,0,18500,1,18188,0,0,0,0,7159,7042
"송파구",2006,"여",6,2,910,0,0,0,0,0,0,10,14000,100,143370,147910,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,1888,1914,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,84690,490000,463480,0,51300,3,55055,0,0,0,0,7099,1683
"구로구",1970,"남",1,0,420,0,0,0,0,0,0,10,32380,44,160000,157820,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,101,138,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,166000,972180,935420,0,35900,2,22520,0,0,0,0,11723,3585
"서초구",1983,"여",2,3,420,0,0,0,1,0,0,10,55000,11,502830,504690,0,0,3,0,3,45000,2,49583,40000,0,41578,0,0,0,0,0,0,0,10917,5530,5387,7370,520,0,0,NA,2,1443000,2739000,27,20,0,0,0,0,237140,6181420,6062000,0,240000,1,165647,0,0,0,0,55017,5377
"송파구",1973,"남",5,0,420,0,0,0,0,0,0,10,62000,8,340390,340000,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,92,195,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,195000,2096230,2006230,1,140000,3,126063,0,0,0,0,7685,6059
"성동구",1967,"여",2,0,420,0,0,0,1,0,0,10,28000,57,246370,249270,0,0,3,0,1,34000,1,14203,0,0,4815,2012,0,0,0,0,0,0,1478,1478,0,1512,0,0,323,NA,NA,NA,NA,NA,NA,0,0,0,0,212000,3262130,3262130,0,40000,2,14203,0,0,0,0,9813,183
"중랑구",1999,"여",5,1,910,0,0,0,1,0,0,10,21000,82,340000,340000,0,0,3,1,3,8000,1,3410,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,11000,0,96,100,0,0,0,0,147000,701200,710580,1,14900,3,14334,0,0,0,0,2179,7421
"노원구",1957,"여",3,0,910,0,0,1,0,0,0,10,28000,57,442680,439530,0,1,1,1,1,0,0,0,0,0,0,0,0,0.11,0,0,0,0,572,0,572,556,0,0,0,200204,NA,NA,NA,NA,NA,0,0,0,0,210000,3861770,3653210,0,486960,12,474904,0,0,0,0,23919,17781
"양천구",1969,"여",2,0,910,0,0,0,0,0,0,10,23000,74,141870,140200,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,145000,1222080,1245140,0,34200,1,11456,0,0,0,0,6826,7190
"강남구",1944,"여",2,1,510,0,0,1,1,0,1,10,119190,2,3242090,3172216,0,1,3,0,0,1000000,1,601121,910430,0,65000,0,0,0,0,0,0,1047,9743,8813,930,8205,0,0,0,200710,2,729000,4612000,46,9,1,0,0,204000,439780,13800360,13730486,0,0,0,0,0,0,0,0,35376,5993
"강북구",1952,"남",3,0,910,0,0,0,1,0,0,10,22000,78,669720,680000,0,0,3,0,0,300,1,0,0,0,0,0,0,0,0,0,0,0,659,659,0,589,180,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,172000,3357180,3426860,0,0,0,95,0,0,0,0,5137,1188
"광진구",1994,"남",0,0,420,0,0,0,0,0,0,10,27000,60,279460,279460,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390,0,4390,4456,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,157000,1227180,1221560,0,0,0,0,0,0,0,0,22382,6059
"강남구",1973,"여",0,0,440,0,0,1,1,0,0,10,53000,13,1626980,1626980,0,1,3,4,1,540000,1,419701,360659,201312,0,0,0.12,0.03,0,0,0,4423,27053,25873,1180,24229,6687,0,45,200005,1,0,0,100,100,0,0,0,0,456000,3305500,3156910,2,1697000,7,1520312,0,0,0,0,72962,20822
"동작구",1959,"여",3,1,510,0,0,0,1,1,1,10,31000,47,442680,439530,0,0,3,1,1,26500,1,22906,5700,0,0,0,0,0,2,0,0,0,4530,4530,0,4855,0,0,0,NA,1,2717000,0,13,100,1,0,200000,22000,78000,1619920,1576860,1,59000,4,35784,0,0,0,0,111172,20930
"강남구",1937,"남",1,0,440,0,0,1,1,0,0,10,129000,1,1372460,1415390,0,1,3,5,3,1000000,1,776977,615000,910430,0,19266,0.21,0.2,0,0,0,4637,25001,10074,14927,17012,0,0,0,200607,NA,NA,NA,NA,NA,0,0,0,240000,242480,3149920,3156910,0,100000,2,67627,0,0,0,0,41266,15038
"강동구",1978,"여",3,0,410,0,0,0,0,0,0,10,39000,28,430750,430750,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9143,9143,0,7334,3275,0,0,NA,1,106000,0,81,100,0,0,0,0,263880,6181420,6184510,1,520540,12,463970,0,0,0,0,40815,11452
"서초구",1964,"남",0,3,440,0,0,0,0,0,1,10,140170,1,1743360,1713010,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62643,62643,0,73455,0,0,33663,NA,2,5689000,12135000,4,2,1,0,0,2893000,223000,9726270,9516648,0,721900,9,659550,0,0,0,0,69961,18417
"송파구",1949,"남",2,2,510,0,0,0,0,0,1,10,27000,60,900000,907620,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5892,5892,0,5865,331,0,0,NA,1,0,0,100,100,1,0,0,25000,193000,4627550,4627550,1,0,0,0,0,0,0,0,18045,15038
"동대문구",1977,"여",3,0,910,0,0,0,0,0,0,10,36000,34,34920,43050,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,115,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,261120,1627920,1511530,0,0,0,0,0,0,0,0,2289,2417
"서대문구",1986,"여",1,0,420,0,0,0,0,0,0,10,29000,54,43050,43050,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,948,930,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,240000,7789340,7917186,0,43000,2,13800,0,0,0,0,5009,542
"관악구",2003,"남",6,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,290,272,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,210000,1855440,1724800,0,68900,3,26447,0,0,0,0,32468,7774
"송파구",1990,"여",0,1,910,0,0,0,0,0,0,10,23000,74,796400,799270,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20321,0,20321,16213,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,214000,6062000,5706720,1,0,0,0,0,0,0,0,36801,20822
"서초구",1971,"남",4,0,440,0,0,1,1,0,0,10,98000,2,2479640,2385610,2,1,1,1,1,76000,4,79796,23977,0,80000,0,0,0,0,0,0,0,62643,62643,0,46642,0,0,0,202110,11,24233000,48817000,1,1,0,0,0,265000,403000,10905460,11116666,2,369300,12,289870,0,0,0,0,52555,13175
"강서구",1970,"남",0,0,510,0,0,0,1,0,0,10,42000,23,600000,652300,0,0,3,0,0,54170,1,27429,0,0,35092,0,0,0,0,0,0,0,10075,10075,0,3451,7504,0,172,NA,NA,NA,NA,NA,NA,0,0,0,0,313000,2879760,2864620,0,362900,30,227783,0,0,0,0,37587,18417
"영등포구",1970,"남",5,0,510,0,0,1,1,0,0,10,70000,6,599770,530000,0,1,3,2,1,820000,2,578899,437015,252000,0,48596,0,0,0,0,0,2032,5134,4540,594,6186,712,200,1,201602,NA,NA,NA,NA,NA,0,0,0,0,86000,2198390,2178150,1,130500,1,91491,0,0,0,0,16541,12505
"강남구",1997,"여",3,0,510,0,0,0,1,0,1,10,189690,1,338230,327890,0,0,3,1,3,280000,4,252000,321000,0,40000,0,0,0,0,0,0,0,29521,25873,3648,14851,27443,1000,0,NA,1,0,608000,100,61,1,0,3441646,272000,295000,4787970,4572590,0,45000,10,0,0,0,0,0,63040,17293
"구로구",1997,"여",2,2,910,0,0,0,0,0,0,10,20000,85,130000,104140,0,0,3,0,0,0,0,274,0,0,716,0,0,0,0,0,0,0,1310,0,1310,1128,0,4000,0,NA,NA,NA,NA,NA,NA,0,0,0,0,257000,3443790,3385890,0,29300,1,14203,0,0,0,0,5009,19623
"성동구",1981,"여",3,3,420,0,0,0,0,0,0,10,23000,74,340000,340000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,577,458,0,0,0,NA,1,0,0,100,100,0,0,0,0,317070,11877790,12182130,1,689160,4,710486,0,0,0,0,21980,7875
"성동구",1967,"여",1,0,510,0,0,0,0,0,0,10,27000,60,134080,134250,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,52,0,0,0,NA,1,0,0,100,100,0,0,0,0,152000,1599150,1619920,1,10000,3,14334,0,0,0,0,23167,4364
"성동구",1966,"여",0,0,440,0,0,1,1,0,0,10,44800,20,919900,915280,0,1,1,4,1,202000,1,140000,140000,146900,0,0,0.32,0.3,0,0,0,780,11431,11431,0,15807,1297,0,21942,201410,1,0,0,100,100,0,0,0,2893000,456000,11877790,11750250,0,485000,4,438704,0,0,0,0,32468,1816
"강서구",1945,"여",3,0,910,0,0,0,0,0,0,10,18000,92,480450,478240,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,518,560,0,0,0,NA,1,0,824000,100,53,0,0,0,0,185000,2488060,2400000,0,30000,3,26447,0,0,0,0,10229,2845
"강북구",1968,"남",2,0,420,0,0,0,0,0,1,10,35000,36,131880,104140,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3998,3147,851,5171,0,0,0,NA,4,2601000,4035000,14,11,1,0,0,0,184000,1054720,982500,0,0,0,0,0,0,0,0,6461,2845
"양천구",2000,"남",6,0,910,0,0,0,0,0,0,10,20000,85,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,147000,1108920,1106040,0,10000,2,18188,0,0,0,0,6826,4167
"금천구",1954,"남",3,0,510,0,0,0,0,0,1,10,61000,9,369550,368480,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,0,128,0,0,0,NA,1,0,3000,100,100,1,0,0,34000,205000,2178150,2178150,0,0,0,0,0,0,0,0,25117,679
"강남구",1985,"여",1,1,420,0,0,0,0,0,0,10,34000,39,849400,841640,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11894,11894,0,14242,0,0,0,NA,2,6820000,1370000,3,39,0,0,0,0,279000,6090550,6062000,0,45000,2,0,0,0,0,0,31012,974
"강남구",1996,"여",1,0,910,0,0,0,0,0,0,10,23000,74,405800,405350,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,232,218,0,0,0,NA,1,11000,0,96,100,0,0,0,0,90000,1303000,1262100,0,0,0,0,0,0,0,0,2945,0
"강서구",1968,"남",3,0,910,0,0,0,1,0,0,10,30000,51,30900,30900,0,0,3,0,0,32000,3,26447,2978,0,0,0,0,0,0,0,0,0,16887,16887,0,4230,9643,0,3859,NA,2,1178000,4302000,33,10,0,0,0,0,187000,1106040,978570,0,193100,3,179803,0,0,0,0,10229,2111
"성북구",1977,"남",4,1,410,0,0,1,1,0,0,10,118000,2,808660,811600,0,1,1,2,1,139500,3,102194,90000,90000,0,0,0,0,0,0,0,1612,10577,8739,1838,8230,680,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,258920,3443790,3382600,0,152900,2,121229,0,0,0,0,32539,4451
"영등포구",1945,"여",4,0,510,0,0,0,1,0,1,10,30000,51,613690,605160,0,0,3,3,1,50000,4,17000,7801,0,5809,0,0,0,0,0,0,0,12532,12532,0,818,2206,0,0,NA,2,2080000,4491000,18,9,1,0,50000,182000,134000,4391840,4409016,1,10000,4,6004,0,0,0,0,31913,746
"강북구",1944,"여",4,0,910,0,0,1,0,0,0,10,23000,74,669720,614100,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,1670,0,2229,0,0,0,201401,1,777000,0,45,100,0,0,0,0,234000,1982050,1879270,1,50000,2,12516,0,0,0,0,9908,14462
"성동구",1996,"남",1,0,910,0,0,0,0,0,0,10,23000,74,1255910,1255910,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,0,1679,1679,0,0,0,NA,1,40000,487000,90,65,0,0,0,0,319000,11877790,12182130,0,610000,5,470837,0,0,0,0,21980,8833
"중랑구",1954,"여",3,1,420,0,0,0,0,0,0,10,21000,82,117550,111530,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,648,648,0,631,0,0,0,NA,1,0,0,100,100,0,0,0,0,78000,415290,415290,0,14900,8,14334,0,0,0,0,13165,0
"영등포구",1944,"남",3,0,910,0,0,1,0,0,0,10,21000,82,683910,614100,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,199601,1,4000,0,99,100,0,0,0,0,225000,3421360,3382600,2,390000,1,329379,0,0,0,0,28320,998
"강북구",2003,"여",1,0,910,0,0,0,0,0,0,10,16000,95,91250,73650,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,729,775,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,254400,1494640,1301020,1,166500,11,154778,0,0,0,0,21444,6544
"성북구",1977,"여",0,1,420,0,0,0,0,0,0,10,31000,47,477130,478240,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,238000,7789340,8302352,0,152900,2,121229,0,0,0,0,31012,0
"강남구",1951,"여",1,2,910,0,0,0,0,0,0,10,23000,74,803790,796400,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,2865,0,1390,658,0,0,NA,1,0,0,100,100,0,0,0,0,334490,8194690,7719466,0,1697000,6,1505554,0,0,0,0,63040,0
"성북구",1981,"남",3,1,910,0,0,0,0,0,0,10,34000,39,288600,278250,0,0,3,2,1,0,0,0,0,0,0,0,0,0.03,0,0,0,0,1705,0,1705,1629,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,278820,2913590,2942600,0,152900,2,121229,0,0,0,0,32539,4881
"강남구",1937,"여",1,1,420,0,0,1,0,0,0,10,23000,74,1372460,1400340,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,2601,0,1576,0,0,0,201201,1,0,0,100,100,0,0,0,0,334490,13015730,13730486,0,0,0,0,0,0,0,0,41266,1255
"서초구",1947,"여",4,0,910,0,0,1,0,0,0,10,35000,36,1113330,1048090,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3009,323,323,0,362,0,0,0,200508,NA,NA,NA,NA,NA,0,0,0,0,338200,13185080,13015730,1,369300,10,289870,0,0,0,0,61264,13175
"영등포구",1972,"남",2,1,420,0,0,1,0,0,0,10,42000,23,385000,385000,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,0,2030,2095,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,160000,2807990,2796090,1,10000,4,46,0,0,0,0,32225,5983
"노원구",1944,"여",3,0,910,0,0,1,0,0,0,10,33000,42,471280,474670,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5362,4790,572,6335,0,0,0,199910,1,0,0,100,100,0,0,0,0,362200,3771340,3653210,0,5000,1,0,0,0,0,0,31270,1188
"강서구",2009,"남",3,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,44,0,0,0,NA,1,0,60000,100,91,0,0,0,0,185000,1054720,978570,0,193100,2,179803,0,0,0,0,10229,2742
"송파구",1970,"남",1,3,420,0,0,1,1,0,0,10,79160,4,530000,433590,0,1,3,0,1,139500,1,91491,91491,0,215000,0,0,0,0,0,0,0,7822,7389,433,4342,1250,0,0,201610,2,854000,3135000,42,16,0,0,0,0,279000,4787970,4756690,0,90000,1,106728,0,0,0,0,22257,1255
"서초구",1953,"여",0,2,910,0,0,1,0,0,0,10,45000,19,1200000,1178930,0,1,1,1,1,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,199504,NA,NA,NA,NA,NA,0,0,0,0,214000,6062000,5706720,0,557000,9,474904,0,0,0,0,28695,5983
"중구",1975,"남",3,0,910,0,0,1,0,0,0,10,27000,60,500000,450000,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310,NA,NA,NA,NA,NA,0,0,0,0,178450,2383010,2383010,0,68900,2,19748,0,0,0,0,10790,0
"은평구",2002,"남",2,0,910,0,0,1,1,0,0,10,17000,94,830810,845880,0,6,1,23,3,90000,1,56421,60000,0,28842,0,0,0,0,0,0,0,6287,6216,71,4274,1728,0,1025,202111,2,300000,3980000,66,11,0,0,0,0,261120,3776410,3653210,0,610700,4,511137,0,0,0,0,47076,841
"성동구",1970,"여",0,0,440,0,0,0,0,0,0,10,44800,20,368480,369550,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,979,1010,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,320000,239680,3810920,3781660,0,43000,2,41207,0,0,0,0,5009,1109
"은평구",1970,"남",2,0,430,0,0,1,0,0,0,10,147000,1,686050,682400,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22553,7626,14927,17012,0,0,0,200508,NA,NA,NA,NA,NA,0,0,0,0,287030,3561490,3395160,0,610700,4,511137,0,0,0,0,47076,18417
"관악구",1983,"여",2,2,910,0,0,0,0,0,0,10,34000,39,450000,474990,0,0,3,0,3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,3499,3245,254,3078,86,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,180200,1708330,1616480,0,60000,1,35474,0,0,0,0,12617,4516
"성북구",1976,"여",0,0,410,0,0,0,1,0,0,10,75000,5,619240,613690,0,0,3,1,1,60000,1,27429,16000,0,47460,0,0,0,0,0,0,0,7626,7626,0,8877,0,0,394,NA,NA,NA,NA,NA,NA,0,0,0,0,216000,3905060,3895210,1,444000,3,511137,0,0,0,0,18955,3793
"중구",1984,"여",3,0,910,0,0,0,0,0,0,10,37000,32,799270,799270,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,886,886,0,886,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,173000,2807990,2796090,1,0,0,0,0,0,0,0,227,1034
"광진구",1972,"여",2,0,910,0,0,0,0,0,0,10,27000,60,297170,312230,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,951,914,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,195000,2001820,1879270,0,0,0,0,0,0,0,0,0,5627
"송파구",1999,"남",3,0,910,0,0,1,0,0,0,10,20000,85,1900000,1841470,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,0,2427,2513,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,456000,11755850,11755850,1,5000,1,0,0,0,0,0,189336,3500
"노원구",1948,"남",1,5,420,0,0,0,0,0,0,10,28000,57,387720,389890,0,0,3,0,3,0,0,0,0,0,0,0,0,0.11,0,0,0,0,327,0,327,318,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,172000,1133680,997680,1,327900,5,317268,0,0,0,0,31444,6020
"송파구",1980,"남",2,2,420,0,0,1,1,0,0,10,87000,3,580230,550370,0,3,3,0,0,90000,1,50175,29269,0,105650,0,0,0,0,0,0,0,10759,10759,0,10667,0,0,110,201203,3,1331000,7382000,29,4,0,0,0,0,439780,4294140,4294140,1,70000,3,19193,0,0,0,0,97362,20930
"송파구",1944,"여",4,0,910,0,0,1,0,0,0,10,28000,57,2725000,2725000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,2110,2080,0,0,0,201505,1,0,0,100,100,0,0,0,0,429690,10905460,10624590,2,20000,3,18188,0,0,0,0,66787,3500
"송파구",2002,"여",0,0,420,0,0,0,0,0,0,10,31000,47,183890,183890,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4563,0,4563,4874,0,0,0,NA,1,0,81000,100,89,0,0,0,0,182120,1716210,1759290,2,287050,3,275068,0,0,0,0,7685,4516
"광진구",1977,"여",0,0,910,0,0,0,0,0,0,10,26000,64,279460,288600,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,1108,1312,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,160000,789100,887520,1,0,0,0,0,0,0,0,0,1000
"은평구",1971,"남",6,0,420,0,0,0,0,0,0,10,70000,6,322500,318050,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5979,4150,1829,4665,540,0,172,NA,3,2819000,4624000,12,9,0,0,0,0,144000,1169190,1135100,0,0,0,0,0,0,0,0,5454,6224
"강서구",2005,"여",2,3,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,254,264,0,0,0,NA,1,0,88000,100,89,0,0,0,0,173000,1558410,1558410,0,486940,30,388713,1,0,680,0,29481,2111
"중랑구",2006,"남",5,0,910,0,0,0,0,0,0,10,14000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5134,5134,0,2266,1949,0,0,NA,1,130000,0,78,100,0,0,0,0,142000,701200,710580,0,14900,10,14334,0,0,0,0,22356,2171
"강남구",1980,"남",3,0,420,0,0,0,0,0,0,10,50000,15,183890,183890,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,631,0,648,0,0,0,NA,1,0,0,100,100,0,0,0,0,637230,3305500,3262130,0,531000,7,436955,0,0,0,0,44138,9101
"은평구",1970,"여",2,0,910,0,0,0,0,0,0,10,22000,78,196000,183890,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189,1432,757,1613,0,0,3859,NA,1,187000,539000,73,63,0,0,0,0,253000,1627920,1627920,0,386600,2,376427,0,0,0,0,15847,6066
"마포구",2006,"남",2,0,910,0,0,0,0,0,0,10,14000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,1,0,160000,100,83,0,0,0,0,637230,2336820,2281130,1,0,0,0,0,0,0,0,20509,11833
"관악구",1941,"여",2,0,910,0,0,0,0,0,0,10,17000,94,131880,134250,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,100,100,0,0,0,0,253000,1627920,1509150,2,390000,30,376427,0,0,0,0,38584,11493
"영등포구",2010,"남",3,0,910,0,0,0,0,0,0,10,16000,95,472480,333670,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,623,667,0,0,0,NA,1,763000,0,45,100,0,0,0,0,362200,4446020,4434750,0,812000,6,584079,0,0,0,0,40208,365
"광진구",1965,"남",5,0,430,0,0,1,1,0,0,10,127000,1,2158580,2163480,0,2,3,1,1,90000,1,71726,40000,0,0,0,0,0,0,0,0,0,4227,4227,0,3568,0,0,0,198603,1,0,0,100,100,0,0,0,0,312360,4478890,4434750,1,5000,1,0,0,0,0,0,21760,11833
"서대문구",1982,"남",2,1,420,0,0,0,0,0,0,10,49000,15,312230,276510,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,4000,0,99,100,0,0,0,0,152000,1133680,1108920,0,193100,4,164950,0,0,0,0,32225,490
